"tag_id","ts_origin","ts","value_ts"
PowerBi.COU1-RCT-CU,2025-07-08 19:05:49.000,2025-07-08 21:05:49.000,"70.22017"
PowerBi.COU1CD2001CU,2025-07-08 19:11:49.000,2025-07-08 21:11:49.000,"0.4570007"
PowerBi.COU1-RCT-CU,2025-07-08 19:11:49.000,2025-07-08 21:11:49.000,"71.85105"
PowerBi.COU1CD2001CU,2025-07-08 19:11:49.000,2025-07-08 21:11:49.000,"0.4570007"
PowerBi.COU1-RCT-CU,2025-07-08 19:11:49.000,2025-07-08 21:11:49.000,"71.85105"
PowerBi.COU1RD001CU,2025-07-08 19:13:48.000,2025-07-08 21:13:48.000,"1360.115"
PowerBi.COU1RD001CU,2025-07-08 19:13:48.000,2025-07-08 21:13:48.000,"1360.115"
PowerBi.COU1-RCT-CU,2025-07-08 19:13:49.000,2025-07-08 21:13:49.000,"70.94002"
PowerBi.COU1-RCT-CU,2025-07-08 19:13:49.000,2025-07-08 21:13:49.000,"70.94002"
PowerBi.COU1CF001CU,2025-07-08 19:14:49.000,2025-07-08 21:14:49.000,"13.84584"
PowerBi.COU1-RCT-CU,2025-07-08 19:14:49.000,2025-07-08 21:14:49.000,"70.93504"
PowerBi.COU1CF001CU,2025-07-08 19:14:49.000,2025-07-08 21:14:49.000,"13.84584"
PowerBi.COU1-RCT-CU,2025-07-08 19:14:49.000,2025-07-08 21:14:49.000,"70.93504"
PowerBi.COU1CD2001CU,2025-07-08 19:23:49.000,2025-07-08 21:23:49.000,"0.4420996"
PowerBi.COU1-RCT-CU,2025-07-08 19:23:49.000,2025-07-08 21:23:49.000,"69.92197"
PowerBi.COU1CD2001CU,2025-07-08 19:23:49.000,2025-07-08 21:23:49.000,"0.4420996"
PowerBi.COU1-RCT-CU,2025-07-08 19:23:49.000,2025-07-08 21:23:49.000,"69.92197"
PowerBi.COU1RD001CU,2025-07-08 19:25:49.000,2025-07-08 21:25:49.000,"1357.857"
PowerBi.COU1-RCT-CU,2025-07-08 19:25:49.000,2025-07-08 21:25:49.000,"69.97239"
PowerBi.COU1RD001CU,2025-07-08 19:25:49.000,2025-07-08 21:25:49.000,"1357.857"
PowerBi.COU1-RCT-CU,2025-07-08 19:25:49.000,2025-07-08 21:25:49.000,"69.97239"
PowerBi.COU1CF001CU,2025-07-08 19:26:49.000,2025-07-08 21:26:49.000,"13.85201"
PowerBi.COU1-RCT-CU,2025-07-08 19:26:49.000,2025-07-08 21:26:49.000,"69.97208"
PowerBi.COU1CF001CU,2025-07-08 19:26:49.000,2025-07-08 21:26:49.000,"13.85201"
PowerBi.COU1-RCT-CU,2025-07-08 19:26:49.000,2025-07-08 21:26:49.000,"69.97208"
PowerBi.COU1CD2001CU,2025-07-08 19:34:48.000,2025-07-08 21:34:48.000,"0.4420871"
PowerBi.COU1CD2001CU,2025-07-08 19:34:48.000,2025-07-08 21:34:48.000,"0.4420871"
PowerBi.COU1-RCT-CU,2025-07-08 19:34:49.000,2025-07-08 21:34:49.000,"69.97121"
PowerBi.COU1-RCT-CU,2025-07-08 19:34:49.000,2025-07-08 21:34:49.000,"69.97121"
PowerBi.COU1RD001CU,2025-07-08 19:36:49.000,2025-07-08 21:36:49.000,"1332.541"
PowerBi.COU1-RCT-CU,2025-07-08 19:36:49.000,2025-07-08 21:36:49.000,"70.53649"
PowerBi.COU1RD001CU,2025-07-08 19:36:49.000,2025-07-08 21:36:49.000,"1332.541"
PowerBi.COU1-RCT-CU,2025-07-08 19:36:49.000,2025-07-08 21:36:49.000,"70.53649"
PowerBi.COU1CF001CU,2025-07-08 19:37:49.000,2025-07-08 21:37:49.000,"14.52673"
PowerBi.COU1-RCT-CU,2025-07-08 19:37:49.000,2025-07-08 21:37:49.000,"70.50469"
PowerBi.COU1CF001CU,2025-07-08 19:37:49.000,2025-07-08 21:37:49.000,"14.52673"
PowerBi.COU1-RCT-CU,2025-07-08 19:37:49.000,2025-07-08 21:37:49.000,"70.50469"
PowerBi.COU1-RCT-CU,2025-07-08 19:46:48.000,2025-07-08 21:46:48.000,"70.25948"
PowerBi.COU1-RCT-CU,2025-07-08 19:46:48.000,2025-07-08 21:46:48.000,"70.25948"
PowerBi.COU1CD2001CU,2025-07-08 19:46:49.000,2025-07-08 21:46:49.000,"0.438552"
PowerBi.COU1CD2001CU,2025-07-08 19:46:49.000,2025-07-08 21:46:49.000,"0.438552"
PowerBi.COU1RD001CU,2025-07-08 19:47:48.000,2025-07-08 21:47:48.000,"1321.416"
PowerBi.COU1RD001CU,2025-07-08 19:47:48.000,2025-07-08 21:47:48.000,"1321.416"
PowerBi.COU1-RCT-CU,2025-07-08 19:47:49.000,2025-07-08 21:47:49.000,"70.51006"
PowerBi.COU1-RCT-CU,2025-07-08 19:47:49.000,2025-07-08 21:47:49.000,"70.51006"
PowerBi.COU1CF001CU,2025-07-08 19:49:49.000,2025-07-08 21:49:49.000,"14.03542"
PowerBi.COU1-RCT-CU,2025-07-08 19:49:49.000,2025-07-08 21:49:49.000,"70.53271"
PowerBi.COU1CF001CU,2025-07-08 19:49:49.000,2025-07-08 21:49:49.000,"14.03542"
PowerBi.COU1-RCT-CU,2025-07-08 19:49:49.000,2025-07-08 21:49:49.000,"70.53271"
PowerBi.COU1-RCT-CU,2025-07-08 19:57:48.000,2025-07-08 21:57:48.000,"71.33255"
PowerBi.COU1-RCT-CU,2025-07-08 19:57:48.000,2025-07-08 21:57:48.000,"71.33255"
PowerBi.COU1CD2001CU,2025-07-08 19:57:49.000,2025-07-08 21:57:49.000,"0.4503952"
PowerBi.COU1CD2001CU,2025-07-08 19:57:49.000,2025-07-08 21:57:49.000,"0.4503952"
PowerBi.COU1RD001CU,2025-07-08 19:59:48.000,2025-07-08 21:59:48.000,"1306.695"
PowerBi.COU1RD001CU,2025-07-08 19:59:48.000,2025-07-08 21:59:48.000,"1306.695"
PowerBi.COU1-RCT-CU,2025-07-08 19:59:49.000,2025-07-08 21:59:49.000,"71.65491"
PowerBi.COU1-RCT-CU,2025-07-08 19:59:49.000,2025-07-08 21:59:49.000,"71.65491"
PowerBi.COU1CF001CU,2025-07-08 20:00:49.000,2025-07-08 22:00:49.000,"13.82491"
PowerBi.COU1-RCT-CU,2025-07-08 20:00:49.000,2025-07-08 22:00:49.000,"71.66515"
PowerBi.COU1CF001CU,2025-07-08 20:00:49.000,2025-07-08 22:00:49.000,"13.82491"
PowerBi.COU1-RCT-CU,2025-07-08 20:00:49.000,2025-07-08 22:00:49.000,"71.66515"
PowerBi.COU1-RCT-CU,2025-07-08 20:08:48.000,2025-07-08 22:08:48.000,"71.56683"
PowerBi.COU1-RCT-CU,2025-07-08 20:08:48.000,2025-07-08 22:08:48.000,"71.56683"
PowerBi.COU1CD2001CU,2025-07-08 20:08:49.000,2025-07-08 22:08:49.000,"0.4488882"
PowerBi.COU1CD2001CU,2025-07-08 20:08:49.000,2025-07-08 22:08:49.000,"0.4488882"
PowerBi.COU1RD001CU,2025-07-08 20:10:48.000,2025-07-08 22:10:48.000,"1329.343"
PowerBi.COU1RD001CU,2025-07-08 20:10:48.000,2025-07-08 22:10:48.000,"1329.343"
PowerBi.COU1-RCT-CU,2025-07-08 20:10:49.000,2025-07-08 22:10:49.000,"71.06927"
PowerBi.COU1-RCT-CU,2025-07-08 20:10:49.000,2025-07-08 22:10:49.000,"71.06927"
PowerBi.COU1CF001CU,2025-07-08 20:11:49.000,2025-07-08 22:11:49.000,"14.13286"
PowerBi.COU1-RCT-CU,2025-07-08 20:11:49.000,2025-07-08 22:11:49.000,"71.05423"
PowerBi.COU1CF001CU,2025-07-08 20:11:49.000,2025-07-08 22:11:49.000,"14.13286"
PowerBi.COU1-RCT-CU,2025-07-08 20:11:49.000,2025-07-08 22:11:49.000,"71.05423"
PowerBi.COU1CD2001CU,2025-07-08 20:20:48.000,2025-07-08 22:20:48.000,"0.4452963"
PowerBi.COU1CD2001CU,2025-07-08 20:20:48.000,2025-07-08 22:20:48.000,"0.4452963"
PowerBi.COU1-RCT-CU,2025-07-08 20:20:49.000,2025-07-08 22:20:49.000,"70.81308"
PowerBi.COU1-RCT-CU,2025-07-08 20:20:49.000,2025-07-08 22:20:49.000,"70.81308"
PowerBi.COU1RD001CU,2025-07-08 20:22:49.000,2025-07-08 22:22:49.000,"1319.042"
PowerBi.COU1-RCT-CU,2025-07-08 20:22:49.000,2025-07-08 22:22:49.000,"71.04137"
PowerBi.COU1RD001CU,2025-07-08 20:22:49.000,2025-07-08 22:22:49.000,"1319.042"
PowerBi.COU1-RCT-CU,2025-07-08 20:22:49.000,2025-07-08 22:22:49.000,"71.04137"
PowerBi.COU1CF001CU,2025-07-08 20:23:49.000,2025-07-08 22:23:49.000,"14.19952"
PowerBi.COU1-RCT-CU,2025-07-08 20:23:49.000,2025-07-08 22:23:49.000,"71.03822"
PowerBi.COU1CF001CU,2025-07-08 20:23:49.000,2025-07-08 22:23:49.000,"14.19952"
PowerBi.COU1-RCT-CU,2025-07-08 20:23:49.000,2025-07-08 22:23:49.000,"71.03822"
PowerBi.COU1-RCT-CU,2025-07-08 20:33:48.000,2025-07-08 22:33:48.000,"71.7606"
PowerBi.COU1-RCT-CU,2025-07-08 20:33:48.000,2025-07-08 22:33:48.000,"71.7606"
PowerBi.COU1CD2001CU,2025-07-08 20:33:49.000,2025-07-08 22:33:49.000,"0.4563211"
PowerBi.COU1CD2001CU,2025-07-08 20:33:49.000,2025-07-08 22:33:49.000,"0.4563211"
PowerBi.COU1RD001CU,2025-07-08 20:35:48.000,2025-07-08 22:35:48.000,"1273.11"
PowerBi.COU1-RCT-CU,2025-07-08 20:35:48.000,2025-07-08 22:35:48.000,"72.75285"
PowerBi.COU1RD001CU,2025-07-08 20:35:48.000,2025-07-08 22:35:48.000,"1273.11"
PowerBi.COU1-RCT-CU,2025-07-08 20:35:48.000,2025-07-08 22:35:48.000,"72.75285"
PowerBi.COU1CF001CU,2025-07-08 20:36:49.000,2025-07-08 22:36:49.000,"13.20498"
PowerBi.COU1-RCT-CU,2025-07-08 20:36:49.000,2025-07-08 22:36:49.000,"72.80246"
PowerBi.COU1CF001CU,2025-07-08 20:36:49.000,2025-07-08 22:36:49.000,"13.20498"
PowerBi.COU1-RCT-CU,2025-07-08 20:36:49.000,2025-07-08 22:36:49.000,"72.80246"
PowerBi.COU1CD2001CU,2025-07-08 20:44:49.000,2025-07-08 22:44:49.000,"0.4401566"
PowerBi.COU1-RCT-CU,2025-07-08 20:44:49.000,2025-07-08 22:44:49.000,"71.7679"
PowerBi.COU1CD2001CU,2025-07-08 20:44:49.000,2025-07-08 22:44:49.000,"0.4401566"
PowerBi.COU1-RCT-CU,2025-07-08 20:44:49.000,2025-07-08 22:44:49.000,"71.7679"
PowerBi.COU1RD001CU,2025-07-08 20:46:49.000,2025-07-08 22:46:49.000,"1227.319"
PowerBi.COU1-RCT-CU,2025-07-08 20:46:49.000,2025-07-08 22:46:49.000,"72.79286"
PowerBi.COU1RD001CU,2025-07-08 20:46:49.000,2025-07-08 22:46:49.000,"1227.319"
PowerBi.COU1-RCT-CU,2025-07-08 20:46:49.000,2025-07-08 22:46:49.000,"72.79286"
PowerBi.COU1CF001CU,2025-07-08 20:47:49.000,2025-07-08 22:47:49.000,"13.00176"
PowerBi.COU1-RCT-CU,2025-07-08 20:47:49.000,2025-07-08 22:47:49.000,"72.80354"
PowerBi.COU1CF001CU,2025-07-08 20:47:49.000,2025-07-08 22:47:49.000,"13.00176"
PowerBi.COU1-RCT-CU,2025-07-08 20:47:49.000,2025-07-08 22:47:49.000,"72.80354"
PowerBi.COU1CD2001CU,2025-07-08 20:56:48.000,2025-07-08 22:56:48.000,"0.4409024"
PowerBi.COU1CD2001CU,2025-07-08 20:56:48.000,2025-07-08 22:56:48.000,"0.4409024"
PowerBi.COU1-RCT-CU,2025-07-08 20:56:49.000,2025-07-08 22:56:49.000,"72.85117"
PowerBi.COU1-RCT-CU,2025-07-08 20:56:49.000,2025-07-08 22:56:49.000,"72.85117"
PowerBi.COU1RD001CU,2025-07-08 20:57:49.000,2025-07-08 22:57:49.000,"1244.431"
PowerBi.COU1-RCT-CU,2025-07-08 20:57:49.000,2025-07-08 22:57:49.000,"72.46898"
PowerBi.COU1RD001CU,2025-07-08 20:57:49.000,2025-07-08 22:57:49.000,"1244.431"
PowerBi.COU1-RCT-CU,2025-07-08 20:57:49.000,2025-07-08 22:57:49.000,"72.46898"
PowerBi.COU1CF001CU,2025-07-08 20:59:48.000,2025-07-08 22:59:48.000,"13.01513"
PowerBi.COU1-RCT-CU,2025-07-08 20:59:48.000,2025-07-08 22:59:48.000,"72.46827"
PowerBi.COU1CF001CU,2025-07-08 20:59:48.000,2025-07-08 22:59:48.000,"13.01513"
PowerBi.COU1-RCT-CU,2025-07-08 20:59:48.000,2025-07-08 22:59:48.000,"72.46827"
PowerBi.COU1CD2001CU,2025-07-08 21:07:48.000,2025-07-08 23:07:48.000,"0.4663443"
PowerBi.COU1CD2001CU,2025-07-08 21:07:48.000,2025-07-08 23:07:48.000,"0.4663443"
PowerBi.COU1-RCT-CU,2025-07-08 21:07:49.000,2025-07-08 23:07:49.000,"74.02295"
PowerBi.COU1-RCT-CU,2025-07-08 21:07:49.000,2025-07-08 23:07:49.000,"74.02295"
PowerBi.COU1RD001CU,2025-07-08 21:09:49.000,2025-07-08 23:09:49.000,"1197.88"
PowerBi.COU1-RCT-CU,2025-07-08 21:09:49.000,2025-07-08 23:09:49.000,"75.00371"
PowerBi.COU1RD001CU,2025-07-08 21:09:49.000,2025-07-08 23:09:49.000,"1197.88"
PowerBi.COU1-RCT-CU,2025-07-08 21:09:49.000,2025-07-08 23:09:49.000,"75.00371"
PowerBi.COU1CF001CU,2025-07-08 21:10:49.000,2025-07-08 23:10:49.000,"13.39856"
PowerBi.COU1-RCT-CU,2025-07-08 21:10:49.000,2025-07-08 23:10:49.000,"74.98377"
PowerBi.COU1CF001CU,2025-07-08 21:10:49.000,2025-07-08 23:10:49.000,"13.39856"
PowerBi.COU1-RCT-CU,2025-07-08 21:10:49.000,2025-07-08 23:10:49.000,"74.98377"
PowerBi.COU1-RCT-CU,2025-07-08 21:18:48.000,2025-07-08 23:18:48.000,"75.28051"
PowerBi.COU1-RCT-CU,2025-07-08 21:18:48.000,2025-07-08 23:18:48.000,"75.28051"
PowerBi.COU1CD2001CU,2025-07-08 21:18:49.000,2025-07-08 23:18:49.000,"0.4717453"
PowerBi.COU1CD2001CU,2025-07-08 21:18:49.000,2025-07-08 23:18:49.000,"0.4717453"
PowerBi.COU1RD001CU,2025-07-08 21:20:48.000,2025-07-08 23:20:48.000,"1202.09"
PowerBi.COU1-RCT-CU,2025-07-08 21:20:48.000,2025-07-08 23:20:48.000,"75.19287"
PowerBi.COU1RD001CU,2025-07-08 21:20:48.000,2025-07-08 23:20:48.000,"1202.09"
PowerBi.COU1-RCT-CU,2025-07-08 21:20:48.000,2025-07-08 23:20:48.000,"75.19287"
PowerBi.COU1CF001CU,2025-07-08 21:21:48.000,2025-07-08 23:21:48.000,"13.62349"
PowerBi.COU1-RCT-CU,2025-07-08 21:21:48.000,2025-07-08 23:21:48.000,"75.18163"
PowerBi.COU1CF001CU,2025-07-08 21:21:48.000,2025-07-08 23:21:48.000,"13.62349"
PowerBi.COU1-RCT-CU,2025-07-08 21:21:48.000,2025-07-08 23:21:48.000,"75.18163"
PowerBi.COU1CD2001CU,2025-07-08 21:30:48.000,2025-07-08 23:30:48.000,"0.4742665"
PowerBi.COU1CD2001CU,2025-07-08 21:30:48.000,2025-07-08 23:30:48.000,"0.4742665"
PowerBi.COU1-RCT-CU,2025-07-08 21:30:49.000,2025-07-08 23:30:49.000,"75.3183"
PowerBi.COU1-RCT-CU,2025-07-08 21:30:49.000,2025-07-08 23:30:49.000,"75.3183"
PowerBi.COU1RD001CU,2025-07-08 21:31:49.000,2025-07-08 23:31:49.000,"1157.077"
PowerBi.COU1-RCT-CU,2025-07-08 21:31:49.000,2025-07-08 23:31:49.000,"76.25042"
PowerBi.COU1RD001CU,2025-07-08 21:31:49.000,2025-07-08 23:31:49.000,"1157.077"
PowerBi.COU1-RCT-CU,2025-07-08 21:31:49.000,2025-07-08 23:31:49.000,"76.25042"
PowerBi.COU1CF001CU,2025-07-08 21:33:49.000,2025-07-08 23:33:49.000,"13.18611"
PowerBi.COU1-RCT-CU,2025-07-08 21:33:49.000,2025-07-08 23:33:49.000,"76.27209"
PowerBi.COU1CF001CU,2025-07-08 21:33:49.000,2025-07-08 23:33:49.000,"13.18611"
PowerBi.COU1-RCT-CU,2025-07-08 21:33:49.000,2025-07-08 23:33:49.000,"76.27209"
PowerBi.COU1-RCT-CU,2025-07-08 21:41:48.000,2025-07-08 23:41:48.000,"75.91797"
PowerBi.COU1-RCT-CU,2025-07-08 21:41:48.000,2025-07-08 23:41:48.000,"75.91797"
PowerBi.COU1CD2001CU,2025-07-08 21:41:49.000,2025-07-08 23:41:49.000,"0.4675399"
PowerBi.COU1CD2001CU,2025-07-08 21:41:49.000,2025-07-08 23:41:49.000,"0.4675399"
PowerBi.COU1RD001CU,2025-07-08 21:43:48.000,2025-07-08 23:43:48.000,"1167.995"
PowerBi.COU1RD001CU,2025-07-08 21:43:48.000,2025-07-08 23:43:48.000,"1167.995"
PowerBi.COU1-RCT-CU,2025-07-08 21:43:49.000,2025-07-08 23:43:49.000,"75.68871"
PowerBi.COU1-RCT-CU,2025-07-08 21:43:49.000,2025-07-08 23:43:49.000,"75.68871"
PowerBi.COU1CF001CU,2025-07-08 21:44:49.000,2025-07-08 23:44:49.000,"13.16848"
PowerBi.COU1-RCT-CU,2025-07-08 21:44:49.000,2025-07-08 23:44:49.000,"75.68962"
PowerBi.COU1CF001CU,2025-07-08 21:44:49.000,2025-07-08 23:44:49.000,"13.16848"
PowerBi.COU1-RCT-CU,2025-07-08 21:44:49.000,2025-07-08 23:44:49.000,"75.68962"
PowerBi.COU1CD2001CU,2025-07-08 21:52:49.000,2025-07-08 23:52:49.000,"0.4648235"
PowerBi.COU1-RCT-CU,2025-07-08 21:52:49.000,2025-07-08 23:52:49.000,"75.54232"
PowerBi.COU1CD2001CU,2025-07-08 21:52:49.000,2025-07-08 23:52:49.000,"0.4648235"
PowerBi.COU1-RCT-CU,2025-07-08 21:52:49.000,2025-07-08 23:52:49.000,"75.54232"
PowerBi.COU1RD001CU,2025-07-08 21:54:49.000,2025-07-08 23:54:49.000,"1171.284"
PowerBi.COU1-RCT-CU,2025-07-08 21:54:49.000,2025-07-08 23:54:49.000,"75.47283"
PowerBi.COU1RD001CU,2025-07-08 21:54:49.000,2025-07-08 23:54:49.000,"1171.284"
PowerBi.COU1-RCT-CU,2025-07-08 21:54:49.000,2025-07-08 23:54:49.000,"75.47283"
PowerBi.COU1CF001CU,2025-07-08 21:55:49.000,2025-07-08 23:55:49.000,"13.7609"
PowerBi.COU1-RCT-CU,2025-07-08 21:55:49.000,2025-07-08 23:55:49.000,"75.44369"
PowerBi.COU1CF001CU,2025-07-08 21:55:49.000,2025-07-08 23:55:49.000,"13.7609"
PowerBi.COU1-RCT-CU,2025-07-08 21:55:49.000,2025-07-08 23:55:49.000,"75.44369"
PowerBi.COU1CD2001CU,2025-07-08 22:04:48.000,2025-07-09 00:04:48.000,"0.491906"
PowerBi.COU1CD2001CU,2025-07-08 22:04:48.000,2025-07-09 00:04:48.000,"0.491906"
PowerBi.COU1-RCT-CU,2025-07-08 22:04:49.000,2025-07-09 00:04:49.000,"76.84293"
PowerBi.COU1-RCT-CU,2025-07-08 22:04:49.000,2025-07-09 00:04:49.000,"76.84293"
PowerBi.COU1RD001CU,2025-07-08 22:06:49.000,2025-07-09 00:06:49.000,"1185.325"
PowerBi.COU1-RCT-CU,2025-07-08 22:06:49.000,2025-07-09 00:06:49.000,"76.5629"
PowerBi.COU1RD001CU,2025-07-08 22:06:49.000,2025-07-09 00:06:49.000,"1185.325"
PowerBi.COU1-RCT-CU,2025-07-08 22:06:49.000,2025-07-09 00:06:49.000,"76.5629"
PowerBi.COU1CF001CU,2025-07-08 22:07:49.000,2025-07-09 00:07:49.000,"13.54519"
PowerBi.COU1-RCT-CU,2025-07-08 22:07:49.000,2025-07-09 00:07:49.000,"76.5735"
PowerBi.COU1CF001CU,2025-07-08 22:07:49.000,2025-07-09 00:07:49.000,"13.54519"
PowerBi.COU1-RCT-CU,2025-07-08 22:07:49.000,2025-07-09 00:07:49.000,"76.5735"
PowerBi.COU1CD2001CU,2025-07-08 22:15:49.000,2025-07-09 00:15:49.000,"0.4742969"
PowerBi.COU1-RCT-CU,2025-07-08 22:15:49.000,2025-07-09 00:15:49.000,"75.67097"
PowerBi.COU1CD2001CU,2025-07-08 22:15:49.000,2025-07-09 00:15:49.000,"0.4742969"
PowerBi.COU1-RCT-CU,2025-07-08 22:15:49.000,2025-07-09 00:15:49.000,"75.67097"
PowerBi.COU1RD001CU,2025-07-08 22:17:49.000,2025-07-09 00:17:49.000,"1210.09"
PowerBi.COU1-RCT-CU,2025-07-08 22:17:49.000,2025-07-09 00:17:49.000,"75.15809"
PowerBi.COU1RD001CU,2025-07-08 22:17:49.000,2025-07-09 00:17:49.000,"1210.09"
PowerBi.COU1-RCT-CU,2025-07-08 22:17:49.000,2025-07-09 00:17:49.000,"75.15809"
PowerBi.COU1CF001CU,2025-07-08 22:18:48.000,2025-07-09 00:18:48.000,"13.24475"
PowerBi.COU1-RCT-CU,2025-07-08 22:18:48.000,2025-07-09 00:18:48.000,"75.17346"
PowerBi.COU1CF001CU,2025-07-08 22:18:48.000,2025-07-09 00:18:48.000,"13.24475"
PowerBi.COU1-RCT-CU,2025-07-08 22:18:48.000,2025-07-09 00:18:48.000,"75.17346"
PowerBi.COU1CD2001CU,2025-07-08 22:26:49.000,2025-07-09 00:26:49.000,"0.487247"
PowerBi.COU1-RCT-CU,2025-07-08 22:26:49.000,2025-07-09 00:26:49.000,"75.8578"
PowerBi.COU1CD2001CU,2025-07-08 22:26:49.000,2025-07-09 00:26:49.000,"0.487247"
PowerBi.COU1-RCT-CU,2025-07-08 22:26:49.000,2025-07-09 00:26:49.000,"75.8578"
PowerBi.COU1RD001CU,2025-07-08 22:28:49.000,2025-07-09 00:28:49.000,"1295.212"
PowerBi.COU1-RCT-CU,2025-07-08 22:28:49.000,2025-07-09 00:28:49.000,"74.1428"
PowerBi.COU1RD001CU,2025-07-08 22:28:49.000,2025-07-09 00:28:49.000,"1295.212"
PowerBi.COU1-RCT-CU,2025-07-08 22:28:49.000,2025-07-09 00:28:49.000,"74.1428"
PowerBi.COU1CF001CU,2025-07-08 22:29:49.000,2025-07-09 00:29:49.000,"13.25671"
PowerBi.COU1-RCT-CU,2025-07-08 22:29:49.000,2025-07-09 00:29:49.000,"74.14213"
PowerBi.COU1CF001CU,2025-07-08 22:29:49.000,2025-07-09 00:29:49.000,"13.25671"
PowerBi.COU1-RCT-CU,2025-07-08 22:29:49.000,2025-07-09 00:29:49.000,"74.14213"
PowerBi.COU1-RCT-CU,2025-07-08 22:38:48.000,2025-07-09 00:38:48.000,"74.05281"
PowerBi.COU1-RCT-CU,2025-07-08 22:38:48.000,2025-07-09 00:38:48.000,"74.05281"
PowerBi.COU1CD2001CU,2025-07-08 22:38:49.000,2025-07-09 00:38:49.000,"0.485631"
PowerBi.COU1CD2001CU,2025-07-08 22:38:49.000,2025-07-09 00:38:49.000,"0.485631"
PowerBi.COU1RD001CU,2025-07-08 22:39:49.000,2025-07-09 00:39:49.000,"1286.232"
PowerBi.COU1-RCT-CU,2025-07-08 22:39:49.000,2025-07-09 00:39:49.000,"74.23448"
PowerBi.COU1RD001CU,2025-07-08 22:39:49.000,2025-07-09 00:39:49.000,"1286.232"
PowerBi.COU1-RCT-CU,2025-07-08 22:39:49.000,2025-07-09 00:39:49.000,"74.23448"
PowerBi.COU1CF001CU,2025-07-08 22:41:49.000,2025-07-09 00:41:49.000,"13.02775"
PowerBi.COU1-RCT-CU,2025-07-08 22:41:49.000,2025-07-09 00:41:49.000,"74.24727"
PowerBi.COU1CF001CU,2025-07-08 22:41:49.000,2025-07-09 00:41:49.000,"13.02775"
PowerBi.COU1-RCT-CU,2025-07-08 22:41:49.000,2025-07-09 00:41:49.000,"74.24727"
PowerBi.COU1CD2001CU,2025-07-08 22:49:48.000,2025-07-09 00:49:48.000,"0.4704607"
PowerBi.COU1CD2001CU,2025-07-08 22:49:48.000,2025-07-09 00:49:48.000,"0.4704607"
PowerBi.COU1-RCT-CU,2025-07-08 22:49:49.000,2025-07-09 00:49:49.000,"73.38469"
PowerBi.COU1-RCT-CU,2025-07-08 22:49:49.000,2025-07-09 00:49:49.000,"73.38469"
PowerBi.COU1RD001CU,2025-07-08 22:51:48.000,2025-07-09 00:51:48.000,"1250.587"
PowerBi.COU1RD001CU,2025-07-08 22:51:48.000,2025-07-09 00:51:48.000,"1250.587"
PowerBi.COU1-RCT-CU,2025-07-08 22:51:49.000,2025-07-09 00:51:49.000,"74.12944"
PowerBi.COU1-RCT-CU,2025-07-08 22:51:49.000,2025-07-09 00:51:49.000,"74.12944"
PowerBi.COU1CF001CU,2025-07-08 22:52:49.000,2025-07-09 00:52:49.000,"13.73588"
PowerBi.COU1-RCT-CU,2025-07-08 22:52:49.000,2025-07-09 00:52:49.000,"74.09241"
PowerBi.COU1CF001CU,2025-07-08 22:52:49.000,2025-07-09 00:52:49.000,"13.73588"
PowerBi.COU1-RCT-CU,2025-07-08 22:52:49.000,2025-07-09 00:52:49.000,"74.09241"
PowerBi.COU1CD2001CU,2025-07-08 23:00:48.000,2025-07-09 01:00:48.000,"0.4999986"
PowerBi.COU1CD2001CU,2025-07-08 23:00:48.000,2025-07-09 01:00:48.000,"0.4999986"
PowerBi.COU1-RCT-CU,2025-07-08 23:00:49.000,2025-07-09 01:00:49.000,"75.6772"
PowerBi.COU1-RCT-CU,2025-07-08 23:00:49.000,2025-07-09 01:00:49.000,"75.6772"
PowerBi.COU1RD001CU,2025-07-08 23:02:48.000,2025-07-09 01:02:48.000,"1239.753"
PowerBi.COU1RD001CU,2025-07-08 23:02:48.000,2025-07-09 01:02:48.000,"1239.753"
PowerBi.COU1-RCT-CU,2025-07-08 23:02:49.000,2025-07-09 01:02:49.000,"75.88983"
PowerBi.COU1-RCT-CU,2025-07-08 23:02:49.000,2025-07-09 01:02:49.000,"75.88983"
PowerBi.COU1CF001CU,2025-07-08 23:03:48.000,2025-07-09 01:03:48.000,"13.46247"
PowerBi.COU1CF001CU,2025-07-08 23:03:48.000,2025-07-09 01:03:48.000,"13.46247"
PowerBi.COU1-RCT-CU,2025-07-08 23:04:49.000,2025-07-09 01:04:49.000,"75.90387"
PowerBi.COU1-RCT-CU,2025-07-08 23:04:49.000,2025-07-09 01:04:49.000,"75.90387"
PowerBi.COU1-RCT-CU,2025-07-08 23:12:48.000,2025-07-09 01:12:48.000,"75.42758"
PowerBi.COU1-RCT-CU,2025-07-08 23:12:48.000,2025-07-09 01:12:48.000,"75.42758"
PowerBi.COU1CD2001CU,2025-07-08 23:12:49.000,2025-07-09 01:12:49.000,"0.4906603"
PowerBi.COU1CD2001CU,2025-07-08 23:12:49.000,2025-07-09 01:12:49.000,"0.4906603"
PowerBi.COU1RD001CU,2025-07-08 23:14:48.000,2025-07-09 01:14:48.000,"1275.103"
PowerBi.COU1RD001CU,2025-07-08 23:14:48.000,2025-07-09 01:14:48.000,"1275.103"
PowerBi.COU1-RCT-CU,2025-07-08 23:14:49.000,2025-07-09 01:14:49.000,"74.72022"
PowerBi.COU1-RCT-CU,2025-07-08 23:14:49.000,2025-07-09 01:14:49.000,"74.72022"
PowerBi.COU1CF001CU,2025-07-08 23:15:49.000,2025-07-09 01:15:49.000,"14.09724"
